datetime,carbon_intensity_avg,power_production_coal_avg,power_production_oil_avg,power_production_gas_avg,power_production_biomass_avg,power_production_unknown_avg,power_production_nuclear_avg,power_production_solar_avg,power_production_wind_avg,power_production_hydro_avg
2020-01-13 05:00:00,340.0,14.0,90.0,7712.0,,,2274.0,0.0,3145.0,
2020-01-13 06:00:00,342.16,15.0,91.0,7164.0,,,2273.0,0.0,3028.0,
2020-01-13 07:00:00,348.2,15.0,91.0,6760.0,,,2277.0,0.0,2712.0,
2020-01-13 08:00:00,324.74,16.0,91.0,5830.0,,,2277.0,0.0,3130.0,
2020-01-13 09:00:00,324.65,15.0,91.0,5660.0,,,2277.0,0.0,2881.0,
2020-01-13 10:00:00,332.63,16.0,91.0,6056.0,,,2277.0,0.0,2878.0,
2020-01-13 11:00:00,332.38,17.0,46.0,6268.0,,,2278.0,0.0,2831.0,
2020-01-13 12:00:00,338.94,17.0,90.0,6691.0,,,2279.0,0.0,2882.0,
2020-01-13 13:00:00,333.08,15.0,46.0,6655.0,,,2275.0,0.0,3116.0,
2020-01-13 14:00:00,347.2,16.0,90.0,7992.0,,,2276.0,0.0,3189.0,
2020-01-13 15:00:00,365.34,16.0,90.0,9522.0,,,2275.0,136.0,3050.0,
2020-01-13 16:00:00,320.77,15.0,90.0,8913.0,,,2278.0,3546.0,2533.0,
2020-01-13 17:00:00,256.19,12.0,90.0,7094.0,,,2278.0,7114.0,2196.0,
2020-01-13 18:00:00,244.07,14.0,90.0,6435.0,,,2277.0,7818.0,1780.0,
2020-01-13 19:00:00,236.16,15.0,90.0,5256.0,,,2279.0,7372.0,1532.0,
2020-01-13 20:00:00,237.26,15.0,91.0,5723.0,,,2279.0,6749.0,2351.0,
2020-01-13 21:00:00,230.73,15.0,91.0,6073.0,,,2276.0,7050.0,2711.0,
2020-01-13 22:00:00,227.14,16.0,91.0,6346.0,,,2277.0,7371.0,2944.0,
2020-01-13 23:00:00,259.21,16.0,91.0,6930.0,,,2275.0,6324.0,2456.0,
2020-01-14 00:00:00,337.12,16.0,46.0,8938.0,,,2275.0,2420.0,2511.0,
2020-01-14 01:00:00,399.56,14.0,91.0,11542.0,,,2275.0,0.0,2430.0,
2020-01-14 02:00:00,401.22,14.0,90.0,11907.0,,,2276.0,0.0,2401.0,
2020-01-14 03:00:00,398.02,14.0,90.0,11316.0,,,2276.0,0.0,2452.0,
2020-01-14 04:00:00,398.2,13.0,90.0,11246.0,,,2275.0,0.0,2589.0,
2020-01-14 05:00:00,391.52,16.0,90.0,10564.0,,,2275.0,0.0,2715.0,
2020-01-14 06:00:00,389.31,14.0,91.0,10078.0,,,2275.0,0.0,2764.0,
2020-01-14 07:00:00,386.23,15.0,90.0,9295.0,,,2275.0,0.0,2491.0,
2020-01-14 08:00:00,379.91,15.0,90.0,7669.0,,,2278.0,0.0,2212.0,
2020-01-14 09:00:00,375.49,15.0,91.0,7250.0,,,2280.0,0.0,2317.0,
2020-01-14 10:00:00,376.03,15.0,91.0,7062.0,,,2278.0,0.0,2236.0,
2020-01-14 11:00:00,371.19,15.0,91.0,6760.0,,,2280.0,0.0,2338.0,
2020-01-14 12:00:00,364.53,15.0,91.0,7028.0,,,2275.0,0.0,2608.0,
2020-01-14 13:00:00,371.9,14.0,90.0,7915.0,,,2276.0,0.0,2480.0,
2020-01-14 14:00:00,373.05,13.0,90.0,9177.0,,,2277.0,0.0,2858.0,
2020-01-14 15:00:00,379.35,14.0,90.0,10684.0,,,2276.0,179.0,2999.0,
2020-01-14 16:00:00,318.05,14.0,48.0,9236.0,,,2277.0,3175.0,2846.0,
2020-01-14 17:00:00,255.62,13.0,90.0,7607.0,,,2274.0,6472.0,2620.0,
2020-01-14 18:00:00,248.04,12.0,90.0,7301.0,,,2276.0,6832.0,2493.0,
2020-01-14 19:00:00,228.99,12.0,90.0,6662.0,,,2276.0,7300.0,2719.0,
2020-01-14 20:00:00,229.03,11.0,91.0,6282.0,,,2280.0,6786.0,2815.0,
2020-01-14 21:00:00,227.06,12.0,91.0,6079.0,,,2278.0,6420.0,2993.0,
2020-01-14 22:00:00,229.21,12.0,91.0,6054.0,,,2278.0,6506.0,2940.0,
2020-01-14 23:00:00,255.56,11.0,91.0,7092.0,,,2274.0,5552.0,2963.0,
2020-01-15 00:00:00,311.85,14.0,91.0,7875.0,,,2275.0,2256.0,2983.0,
2020-01-15 01:00:00,366.87,13.0,91.0,9838.0,,,2275.0,80.0,2944.0,
2020-01-15 02:00:00,375.83,13.0,91.0,10520.0,,,2276.0,62.0,2829.0,
2020-01-15 03:00:00,379.93,13.0,91.0,10845.0,,,2275.0,0.0,2926.0,
2020-01-15 04:00:00,382.83,12.0,90.0,10723.0,,,2276.0,0.0,2898.0,
2020-01-15 05:00:00,379.18,13.0,90.0,10527.0,,,2275.0,0.0,3044.0,
2020-01-15 06:00:00,373.94,13.0,90.0,9796.0,,,2274.0,0.0,3162.0,
2020-01-15 07:00:00,366.75,13.0,45.0,8841.0,,,2276.0,0.0,3187.0,
2020-01-15 08:00:00,360.69,12.0,90.0,8058.0,,,2277.0,0.0,3159.0,
2020-01-15 09:00:00,366.09,14.0,90.0,7959.0,,,2277.0,0.0,2936.0,
2020-01-15 10:00:00,371.34,15.0,91.0,7989.0,,,2280.0,0.0,2733.0,
2020-01-15 11:00:00,378.2,15.0,90.0,8071.0,,,2278.0,0.0,2488.0,
2020-01-15 12:00:00,383.39,15.0,90.0,8350.0,,,2278.0,0.0,2200.0,
2020-01-15 13:00:00,397.45,15.0,90.0,8694.0,,,2278.0,0.0,1408.0,
2020-01-15 14:00:00,416.87,14.0,91.0,11163.0,,,2278.0,0.0,998.0,
2020-01-15 15:00:00,426.97,13.0,90.0,11803.0,,,2276.0,113.0,522.0,
2020-01-15 16:00:00,364.16,13.0,90.0,10367.0,,,2278.0,3498.0,265.0,
2020-01-15 17:00:00,310.37,13.0,90.0,9348.0,,,2278.0,6395.0,145.0,
2020-01-15 18:00:00,291.36,13.0,91.0,8718.0,,,2276.0,7207.0,70.0,
2020-01-15 19:00:00,286.45,13.0,89.0,8251.0,,,2278.0,7256.0,89.0,
2020-01-15 20:00:00,294.66,15.0,91.0,8299.0,,,2277.0,6560.0,115.0,
2020-01-15 21:00:00,295.95,13.0,90.0,8383.0,,,2279.0,6490.0,165.0,
2020-01-15 22:00:00,282.09,16.0,91.0,7860.0,,,2277.0,7366.0,128.0,
2020-01-15 23:00:00,321.01,14.0,91.0,8948.0,,,2275.0,5730.0,109.0,
2020-01-16 00:00:00,388.4,13.0,91.0,10350.0,,,2276.0,2387.0,71.0,
2020-01-16 01:00:00,438.9,13.0,91.0,12468.0,,,2276.0,10.0,115.0,
2020-01-16 02:00:00,435.6,13.0,91.0,12779.0,,,2273.0,8.0,165.0,
2020-01-16 03:00:00,435.74,11.0,91.0,12281.0,,,2274.0,8.0,152.0,
2020-01-16 04:00:00,430.06,15.0,90.0,11962.0,,,2273.0,7.0,294.0,
2020-01-16 05:00:00,427.95,15.0,46.0,11503.0,,,2275.0,7.0,293.0,
2020-01-16 06:00:00,427.78,16.0,90.0,10866.0,,,2273.0,6.0,295.0,
2020-01-16 07:00:00,422.0,17.0,90.0,10149.0,,,2273.0,6.0,485.0,
2020-01-16 08:00:00,410.06,17.0,90.0,9258.0,,,2274.0,0.0,730.0,
2020-01-16 09:00:00,410.72,17.0,91.0,8923.0,,,2276.0,0.0,633.0,
2020-01-16 10:00:00,408.77,17.0,90.0,8706.0,,,2276.0,0.0,746.0,
2020-01-16 11:00:00,408.79,17.0,90.0,8483.0,,,2275.0,0.0,625.0,
2020-01-16 12:00:00,402.74,17.0,91.0,8489.0,,,2276.0,0.0,840.0,
2020-01-16 13:00:00,396.41,16.0,90.0,8556.0,,,2278.0,0.0,801.0,
2020-01-16 14:00:00,401.35,18.0,90.0,9689.0,,,2275.0,0.0,778.0,
2020-01-16 15:00:00,408.33,20.0,47.0,10898.0,,,2274.0,32.0,907.0,
2020-01-16 16:00:00,363.94,15.0,90.0,10181.0,,,2276.0,2129.0,969.0,
2020-01-16 17:00:00,292.76,17.0,90.0,9069.0,,,2275.0,6254.0,964.0,
2020-01-16 18:00:00,281.97,18.0,90.0,8292.0,,,2274.0,6929.0,511.0,
2020-01-16 19:00:00,275.68,18.0,90.0,8117.0,,,2274.0,6737.0,983.0,
2020-01-16 20:00:00,263.32,18.0,92.0,7471.0,,,2275.0,6342.0,1472.0,
2020-01-16 21:00:00,260.06,16.0,91.0,7516.0,,,2275.0,6249.0,1878.0,
2020-01-16 22:00:00,267.64,18.0,91.0,7668.0,,,2277.0,5361.0,2225.0,
2020-01-16 23:00:00,290.99,17.0,91.0,8014.0,,,2276.0,4887.0,1618.0,
2020-01-17 00:00:00,354.45,16.0,91.0,9935.0,,,2274.0,1307.0,1813.0,
2020-01-17 01:00:00,380.9,18.0,91.0,11096.0,,,2275.0,0.0,2229.0,
2020-01-17 02:00:00,379.67,15.0,91.0,10837.0,,,2274.0,0.0,2494.0,
2020-01-17 03:00:00,370.86,15.0,91.0,10447.0,,,2274.0,0.0,2790.0,
2020-01-17 04:00:00,378.52,15.0,91.0,10739.0,,,2275.0,0.0,2491.0,
2020-01-17 05:00:00,369.52,15.0,88.0,10397.0,,,2273.0,0.0,2840.0,
2020-01-17 06:00:00,366.69,15.0,91.0,9646.0,,,2273.0,0.0,2589.0,
2020-01-17 07:00:00,344.83,15.0,90.0,8203.0,,,2272.0,0.0,2960.0,
2020-01-17 08:00:00,341.72,16.0,91.0,7738.0,,,2274.0,0.0,3055.0,
2020-01-17 09:00:00,344.17,15.0,91.0,7428.0,,,2274.0,0.0,2782.0,
2020-01-17 10:00:00,346.1,16.0,90.0,7337.0,,,2274.0,0.0,2684.0,
2020-01-17 11:00:00,353.61,16.0,91.0,7490.0,,,2275.0,0.0,2400.0,
2020-01-17 12:00:00,362.51,15.0,90.0,7685.0,,,2274.0,0.0,1988.0,
2020-01-17 13:00:00,360.47,16.0,90.0,7894.0,,,2275.0,0.0,1903.0,
2020-01-17 14:00:00,381.49,14.0,90.0,8998.0,,,2277.0,0.0,1352.0,
2020-01-17 15:00:00,397.31,13.0,90.0,10248.0,,,2275.0,165.0,1211.0,
2020-01-17 16:00:00,349.63,13.0,90.0,10122.0,,,2275.0,2645.0,1499.0,
2020-01-17 17:00:00,286.03,15.0,91.0,8336.0,,,2276.0,5640.0,1973.0,
2020-01-17 18:00:00,286.39,15.0,91.0,7738.0,,,2278.0,5968.0,1063.0,
2020-01-17 19:00:00,280.67,12.0,90.0,7590.0,,,2278.0,6488.0,511.0,
2020-01-17 20:00:00,275.65,11.0,90.0,7516.0,,,2276.0,6783.0,234.0,
2020-01-17 21:00:00,274.58,11.0,91.0,7292.0,,,2276.0,6331.0,566.0,
2020-01-17 22:00:00,272.46,13.0,49.0,7346.0,,,2276.0,6681.0,530.0,
2020-01-17 23:00:00,303.4,13.0,91.0,7850.0,,,2277.0,5605.0,450.0,
2020-01-18 00:00:00,373.66,14.0,91.0,8928.0,,,2277.0,2134.0,335.0,
2020-01-18 01:00:00,415.22,14.0,91.0,10345.0,,,2276.0,0.0,294.0,
2020-01-18 02:00:00,420.76,14.0,91.0,11834.0,,,2275.0,0.0,269.0,
2020-01-18 03:00:00,418.31,12.0,91.0,11302.0,,,2276.0,0.0,341.0,
2020-01-18 04:00:00,423.21,11.0,91.0,11100.0,,,2275.0,0.0,290.0,
2020-01-18 05:00:00,417.13,14.0,91.0,10819.0,,,2276.0,0.0,345.0,
2020-01-18 06:00:00,416.56,14.0,90.0,10387.0,,,2274.0,0.0,267.0,
2020-01-18 07:00:00,418.04,13.0,90.0,9999.0,,,2278.0,0.0,251.0,
2020-01-18 08:00:00,426.62,15.0,91.0,9994.0,,,2276.0,0.0,257.0,
2020-01-18 09:00:00,425.0,13.0,91.0,9472.0,,,2275.0,0.0,197.0,
2020-01-18 10:00:00,423.73,13.0,90.0,9098.0,,,2276.0,0.0,183.0,
2020-01-18 11:00:00,422.02,13.0,90.0,8865.0,,,2278.0,0.0,222.0,
2020-01-18 12:00:00,418.2,13.0,46.0,8837.0,,,2276.0,0.0,269.0,
2020-01-18 13:00:00,408.61,15.0,90.0,8488.0,,,2278.0,0.0,442.0,
2020-01-18 14:00:00,393.02,16.0,90.0,8527.0,,,2275.0,0.0,518.0,
2020-01-18 15:00:00,395.08,12.0,90.0,9145.0,,,2277.0,200.0,486.0,
2020-01-18 16:00:00,329.05,13.0,90.0,7950.0,,,2276.0,3331.0,446.0,
2020-01-18 17:00:00,279.22,13.0,90.0,6874.0,,,2275.0,5864.0,413.0,
2020-01-18 18:00:00,264.2,13.0,91.0,6481.0,,,2274.0,6559.0,397.0,
2020-01-18 19:00:00,258.7,16.0,91.0,5807.0,,,2276.0,6386.0,400.0,
2020-01-18 20:00:00,264.54,15.0,90.0,6021.0,,,2277.0,5943.0,384.0,
2020-01-18 21:00:00,271.99,14.0,91.0,5717.0,,,2274.0,5235.0,373.0,
2020-01-18 22:00:00,262.49,13.0,91.0,5622.0,,,2276.0,5879.0,391.0,
2020-01-18 23:00:00,297.83,16.0,90.0,6590.0,,,2276.0,4502.0,411.0,
2020-01-19 00:00:00,358.22,16.0,90.0,7888.0,,,2277.0,1862.0,302.0,
2020-01-19 01:00:00,391.44,16.0,90.0,8990.0,,,2276.0,31.0,359.0,
2020-01-19 02:00:00,390.68,16.0,91.0,9348.0,,,2276.0,0.0,375.0,
2020-01-19 03:00:00,395.4,17.0,89.0,9469.0,,,2276.0,0.0,401.0,
2020-01-19 04:00:00,400.32,16.0,91.0,9570.0,,,2276.0,0.0,364.0,
2020-01-19 05:00:00,397.52,17.0,46.0,9422.0,,,2275.0,0.0,492.0,
2020-01-19 06:00:00,404.49,17.0,91.0,9473.0,,,2274.0,0.0,493.0,
2020-01-19 07:00:00,410.02,17.0,90.0,9043.0,,,2275.0,0.0,440.0,
2020-01-19 08:00:00,408.55,17.0,47.0,8374.0,,,2276.0,0.0,465.0,
2020-01-19 09:00:00,412.54,16.0,90.0,8172.0,,,2274.0,0.0,486.0,
2020-01-19 10:00:00,405.2,18.0,46.0,7713.0,,,2275.0,0.0,465.0,
2020-01-19 11:00:00,399.73,17.0,46.0,7492.0,,,2276.0,0.0,456.0,
2020-01-19 12:00:00,398.78,17.0,90.0,7450.0,,,2277.0,0.0,446.0,
2020-01-19 13:00:00,394.35,18.0,91.0,7581.0,,,2276.0,0.0,484.0,
2020-01-19 14:00:00,385.93,13.0,91.0,7582.0,,,2275.0,0.0,599.0,
2020-01-19 15:00:00,388.27,15.0,89.0,7989.0,,,2276.0,194.0,523.0,
2020-01-19 16:00:00,330.61,7.0,90.0,6641.0,,,2274.0,2774.0,386.0,
2020-01-19 17:00:00,298.57,8.0,91.0,5933.0,,,2274.0,4132.0,406.0,
2020-01-19 18:00:00,270.22,7.0,90.0,5511.0,,,2273.0,5432.0,464.0,
2020-01-19 19:00:00,267.84,7.0,91.0,5818.0,,,2275.0,5583.0,507.0,
2020-01-19 20:00:00,258.12,8.0,91.0,5649.0,,,2275.0,6010.0,478.0,
2020-01-19 21:00:00,282.04,11.0,90.0,5961.0,,,2274.0,4872.0,474.0,
2020-01-19 22:00:00,308.13,10.0,90.0,6257.0,,,2274.0,3629.0,435.0,
2020-01-19 23:00:00,345.52,8.0,90.0,7576.0,,,2274.0,2211.0,289.0,
2020-01-20 00:00:00,375.57,7.0,46.0,8379.0,,,2275.0,544.0,319.0,
2020-01-20 01:00:00,379.36,8.0,90.0,8904.0,,,2275.0,0.0,552.0,
2020-01-20 02:00:00,387.41,8.0,90.0,9655.0,,,2275.0,0.0,528.0,
2020-01-20 03:00:00,389.8,9.0,90.0,9548.0,,,2274.0,0.0,570.0,
2020-01-20 04:00:00,400.02,9.0,90.0,9783.0,,,2277.0,0.0,443.0,
2020-01-20 05:00:00,399.89,10.0,91.0,9971.0,,,2273.0,0.0,533.0,
2020-01-20 06:00:00,407.86,8.0,91.0,9833.0,,,2275.0,0.0,332.0,
2020-01-20 07:00:00,406.24,10.0,91.0,9323.0,,,2276.0,0.0,317.0,
2020-01-20 08:00:00,404.27,11.0,91.0,8676.0,,,2278.0,0.0,353.0,
2020-01-20 09:00:00,404.04,10.0,45.0,8406.0,,,2274.0,0.0,257.0,
2020-01-20 10:00:00,408.04,10.0,91.0,8375.0,,,2274.0,0.0,332.0,
2020-01-20 11:00:00,408.75,10.0,90.0,8186.0,,,2275.0,0.0,317.0,
2020-01-20 12:00:00,409.0,11.0,90.0,8353.0,,,2275.0,0.0,405.0,
2020-01-20 13:00:00,402.38,11.0,90.0,8694.0,,,2274.0,0.0,389.0,
2020-01-20 14:00:00,390.63,12.0,90.0,8932.0,,,2274.0,0.0,343.0,
2020-01-20 15:00:00,390.14,10.0,90.0,9439.0,,,2275.0,40.0,301.0,
2020-01-20 16:00:00,390.83,11.0,91.0,10422.0,,,2275.0,401.0,211.0,
2020-01-20 17:00:00,375.37,10.0,91.0,10381.0,,,2273.0,1548.0,309.0,
2020-01-20 18:00:00,364.86,10.0,90.0,10499.0,,,2272.0,2258.0,250.0,
2020-01-20 19:00:00,369.44,9.0,49.0,10503.0,,,2274.0,2374.0,175.0,
2020-01-20 20:00:00,351.4,8.0,91.0,10324.0,,,2275.0,3940.0,184.0,
2020-01-20 21:00:00,353.81,10.0,91.0,9837.0,,,2273.0,3551.0,222.0,
2020-01-20 22:00:00,368.53,9.0,91.0,9843.0,,,2272.0,2312.0,212.0,
2020-01-20 23:00:00,388.99,7.0,91.0,10518.0,,,2273.0,1410.0,180.0,
2020-01-21 00:00:00,402.06,9.0,91.0,10666.0,,,2274.0,330.0,405.0,
2020-01-21 01:00:00,409.15,7.0,91.0,11619.0,,,2275.0,0.0,435.0,
2020-01-21 02:00:00,404.03,9.0,91.0,11680.0,,,2274.0,0.0,405.0,
2020-01-21 03:00:00,404.4,9.0,91.0,11352.0,,,2274.0,0.0,383.0,
2020-01-21 04:00:00,399.55,9.0,91.0,11168.0,,,2276.0,0.0,598.0,
2020-01-21 05:00:00,391.69,10.0,90.0,9860.0,,,2276.0,0.0,854.0,
2020-01-21 06:00:00,396.85,10.0,46.0,9617.0,,,2272.0,0.0,896.0,
2020-01-21 07:00:00,403.63,10.0,66.0,9093.0,,,2274.0,0.0,719.0,
2020-01-21 08:00:00,386.25,11.0,90.0,8007.0,,,2273.0,0.0,1166.0,
2020-01-21 09:00:00,389.31,11.0,91.0,7788.0,,,2273.0,0.0,1043.0,
2020-01-21 10:00:00,385.75,11.0,91.0,7570.0,,,2273.0,0.0,1129.0,
2020-01-21 11:00:00,378.64,11.0,46.0,7379.0,,,2272.0,0.0,1210.0,
2020-01-21 12:00:00,377.42,11.0,90.0,7684.0,,,2273.0,0.0,1293.0,
2020-01-21 13:00:00,367.38,11.0,90.0,7841.0,,,2274.0,0.0,1613.0,
2020-01-21 14:00:00,357.45,8.0,90.0,8157.0,,,2276.0,0.0,1652.0,
2020-01-21 15:00:00,366.05,10.0,90.0,9884.0,,,2272.0,27.0,1809.0,
2020-01-21 16:00:00,335.93,11.0,90.0,9484.0,,,2273.0,1898.0,1893.0,
2020-01-21 17:00:00,302.99,13.0,90.0,8322.0,,,2273.0,3889.0,1699.0,
2020-01-21 18:00:00,299.61,9.0,90.0,8484.0,,,2271.0,4355.0,1394.0,
2020-01-21 19:00:00,263.06,12.0,91.0,7466.0,,,2277.0,6483.0,1280.0,
2020-01-21 20:00:00,263.55,10.0,91.0,7505.0,,,2274.0,6334.0,1284.0,
2020-01-21 21:00:00,251.17,9.0,91.0,7107.0,,,2271.0,6425.0,1812.0,
2020-01-21 22:00:00,255.06,10.0,91.0,6968.0,,,2274.0,5533.0,2525.0,
2020-01-21 23:00:00,261.72,7.0,91.0,7402.0,,,2272.0,5187.0,2777.0,
2020-01-22 00:00:00,313.12,9.0,91.0,8404.0,,,2272.0,2444.0,2095.0,
2020-01-22 01:00:00,351.05,9.0,91.0,9417.0,,,2272.0,11.0,2201.0,
2020-01-22 02:00:00,353.83,9.0,91.0,9707.0,,,2274.0,0.0,2154.0,
2020-01-22 03:00:00,353.66,8.0,91.0,9464.0,,,2274.0,0.0,2134.0,
2020-01-22 04:00:00,354.61,10.0,90.0,9655.0,,,2273.0,0.0,2289.0,
2020-01-22 05:00:00,352.92,9.0,90.0,9198.0,,,2274.0,0.0,2208.0,
2020-01-22 06:00:00,352.47,10.0,90.0,8665.0,,,2271.0,0.0,2389.0,
2020-01-22 07:00:00,361.11,11.0,90.0,8382.0,,,2271.0,0.0,1766.0,
2020-01-22 08:00:00,337.74,11.0,90.0,7004.0,,,2270.0,0.0,2219.0,
2020-01-22 09:00:00,337.41,10.0,90.0,6283.0,,,2271.0,0.0,1979.0,
2020-01-22 10:00:00,342.11,10.0,91.0,6219.0,,,2271.0,0.0,1838.0,
2020-01-22 11:00:00,341.25,12.0,90.0,5946.0,,,2271.0,0.0,1739.0,
2020-01-22 12:00:00,330.79,12.0,90.0,5852.0,,,2270.0,0.0,2147.0,
2020-01-22 13:00:00,322.36,9.0,90.0,6271.0,,,2270.0,0.0,2592.0,
2020-01-22 14:00:00,316.25,10.0,90.0,6723.0,,,2272.0,0.0,2715.0,
2020-01-22 15:00:00,332.51,9.0,89.0,8081.0,,,2270.0,182.0,2536.0,
2020-01-22 16:00:00,298.98,9.0,90.0,8072.0,,,2270.0,2910.0,2219.0,
2020-01-22 17:00:00,272.87,10.0,90.0,8189.0,,,2269.0,6034.0,1494.0,
2020-01-22 18:00:00,258.99,8.0,90.0,7588.0,,,2268.0,7234.0,999.0,
2020-01-22 19:00:00,250.56,8.0,91.0,7375.0,,,2267.0,7529.0,1149.0,
2020-01-22 20:00:00,260.87,8.0,91.0,7698.0,,,2267.0,7082.0,785.0,
2020-01-22 21:00:00,257.61,8.0,91.0,7344.0,,,2266.0,7262.0,603.0,
2020-01-22 22:00:00,261.95,5.0,91.0,7328.0,,,2267.0,6961.0,544.0,
2020-01-22 23:00:00,275.25,5.0,50.0,7549.0,,,2267.0,6206.0,529.0,
2020-01-23 00:00:00,332.09,5.0,91.0,8391.0,,,2270.0,2975.0,284.0,
2020-01-23 01:00:00,387.55,4.0,91.0,10360.0,,,2271.0,33.0,393.0,
2020-01-23 02:00:00,393.67,4.0,91.0,11325.0,,,2271.0,0.0,578.0,
2020-01-23 03:00:00,383.79,2.0,91.0,10748.0,,,2269.0,0.0,1148.0,
2020-01-23 04:00:00,371.98,0.0,90.0,10340.0,,,2268.0,0.0,1204.0,
2020-01-23 05:00:00,375.06,10.0,90.0,9894.0,,,2269.0,0.0,999.0,
2020-01-23 06:00:00,386.64,11.0,90.0,9314.0,,,2270.0,0.0,677.0,
2020-01-23 07:00:00,391.54,15.0,90.0,9205.0,,,2270.0,0.0,541.0,
2020-01-23 08:00:00,390.3,16.0,90.0,8215.0,,,2269.0,0.0,251.0,
2020-01-23 09:00:00,390.61,16.0,90.0,7921.0,,,2267.0,0.0,263.0,
2020-01-23 10:00:00,386.28,15.0,90.0,7635.0,,,2270.0,0.0,371.0,
2020-01-23 11:00:00,381.16,16.0,90.0,7277.0,,,2267.0,0.0,402.0,
2020-01-23 12:00:00,383.45,18.0,91.0,7715.0,,,2270.0,0.0,369.0,
2020-01-23 13:00:00,378.32,18.0,90.0,8012.0,,,2271.0,0.0,275.0,
2020-01-23 14:00:00,384.28,19.0,90.0,8946.0,,,2272.0,0.0,267.0,
2020-01-23 15:00:00,387.12,19.0,91.0,10166.0,,,2270.0,224.0,379.0,
2020-01-23 16:00:00,332.24,16.0,89.0,9032.0,,,2270.0,3202.0,291.0,
2020-01-23 17:00:00,291.27,16.0,91.0,8315.0,,,2271.0,5283.0,311.0,
2020-01-23 18:00:00,278.22,15.0,90.0,8030.0,,,2271.0,5750.0,364.0,
2020-01-23 19:00:00,261.89,16.0,91.0,7556.0,,,2271.0,6954.0,208.0,
2020-01-23 20:00:00,269.96,19.0,91.0,7720.0,,,2270.0,6383.0,261.0,
2020-01-23 21:00:00,260.63,18.0,49.0,7681.0,,,2268.0,7362.0,243.0,
2020-01-23 22:00:00,257.4,17.0,91.0,7262.0,,,2272.0,7185.0,187.0,
2020-01-23 23:00:00,274.44,16.0,91.0,7195.0,,,2269.0,5916.0,160.0,
2020-01-24 00:00:00,326.89,16.0,91.0,8085.0,,,2269.0,3079.0,52.0,
2020-01-24 01:00:00,393.11,16.0,91.0,10193.0,,,2269.0,27.0,43.0,
2020-01-24 02:00:00,396.2,16.0,46.0,10715.0,,,2269.0,0.0,83.0,
2020-01-24 03:00:00,398.19,16.0,90.0,10812.0,,,2269.0,0.0,170.0,
2020-01-24 04:00:00,396.61,16.0,90.0,10471.0,,,2269.0,0.0,185.0,
2020-01-24 05:00:00,394.35,17.0,90.0,9988.0,,,2271.0,0.0,127.0,
2020-01-24 06:00:00,394.8,16.0,90.0,9587.0,,,2272.0,0.0,174.0,
2020-01-24 07:00:00,397.38,16.0,91.0,9138.0,,,2275.0,0.0,208.0,
2020-01-24 08:00:00,390.86,17.0,90.0,8199.0,,,2269.0,0.0,174.0,
2020-01-24 09:00:00,385.8,16.0,90.0,7914.0,,,2269.0,0.0,192.0,
2020-01-24 10:00:00,381.36,16.0,91.0,7874.0,,,2270.0,0.0,309.0,
2020-01-24 11:00:00,369.96,18.0,90.0,7407.0,,,2269.0,0.0,598.0,
2020-01-24 12:00:00,372.19,17.0,91.0,7553.0,,,2271.0,0.0,491.0,
2020-01-24 13:00:00,372.68,16.0,90.0,8170.0,,,2272.0,0.0,443.0,
2020-01-24 14:00:00,374.08,17.0,90.0,8954.0,,,2272.0,0.0,602.0,
2020-01-24 15:00:00,373.72,15.0,90.0,9710.0,,,2272.0,210.0,781.0,
2020-01-24 16:00:00,314.31,16.0,90.0,7849.0,,,2273.0,2652.0,988.0,
2020-01-24 17:00:00,270.3,16.0,90.0,7249.0,,,2272.0,5011.0,1016.0,
2020-01-24 18:00:00,243.69,16.0,90.0,6265.0,,,2273.0,6512.0,965.0,
2020-01-24 19:00:00,224.39,15.0,90.0,5691.0,,,2273.0,7139.0,1258.0,
2020-01-24 20:00:00,227.32,17.0,91.0,5784.0,,,2270.0,6598.0,1445.0,
2020-01-24 21:00:00,227.26,17.0,91.0,5899.0,,,2272.0,6910.0,1585.0,
2020-01-24 22:00:00,244.97,16.0,91.0,6028.0,,,2271.0,6134.0,1451.0,
2020-01-24 23:00:00,251.27,15.0,91.0,5777.0,,,2270.0,5696.0,1497.0,
2020-01-25 00:00:00,299.21,15.0,46.0,6514.0,,,2270.0,2922.0,1401.0,
2020-01-25 01:00:00,351.51,15.0,91.0,8109.0,,,2270.0,28.0,1766.0,
2020-01-25 02:00:00,361.5,15.0,92.0,9000.0,,,2272.0,0.0,1685.0,
2020-01-25 03:00:00,366.61,15.0,91.0,9130.0,,,2270.0,0.0,1596.0,
2020-01-25 04:00:00,360.64,17.0,90.0,8812.0,,,2272.0,0.0,1868.0,
2020-01-25 05:00:00,349.41,19.0,90.0,8068.0,,,2272.0,0.0,2068.0,
2020-01-25 06:00:00,339.5,20.0,90.0,6816.0,,,2271.0,0.0,2254.0,
2020-01-25 07:00:00,344.12,18.0,46.0,6022.0,,,2271.0,0.0,1551.0,
2020-01-25 08:00:00,350.77,19.0,91.0,4835.0,,,2273.0,0.0,998.0,
2020-01-25 09:00:00,351.27,18.0,91.0,4228.0,,,2269.0,0.0,903.0,
2020-01-25 10:00:00,326.13,17.0,91.0,3678.0,,,2269.0,0.0,1775.0,
2020-01-25 11:00:00,333.78,16.0,90.0,3568.0,,,2270.0,0.0,1396.0,
2020-01-25 12:00:00,311.2,16.0,46.0,3195.0,,,2273.0,0.0,1950.0,
